Date,Open,High,Low,Close,Volume
2011. 6. 9,86.95,87.24,85.56,86.1,11626
2011. 6. 10,86.84,87.45,86.67,86.67,23548
2011. 6. 13,86.69,87.26,86.21,86.62,19575
2011. 6. 14,86,86.01,84.26,84.52,38226
2011. 6. 15,84.54,86.4,84.26,86.35,26560
2011. 6. 16,86.47,87.57,86.46,86.97,67467
2011. 6. 17,86.04,86.82,86.04,86.6,7490
2011. 6. 20,87.3,87.3,86.28,86.74,16037
2011. 6. 21,86.47,86.52,85.7,86.37,5736
2011. 6. 22,86.8,86.8,86.1,86.4,11092
2011. 6. 23,86.9,87.52,86.9,87.43,6282
2011. 6. 24,86.44,86.44,85.63,85.87,26834
2011. 6. 27,84.71,84.99,82.84,83.1,27604
2011. 6. 28,82.78,83.21,82.07,82.3,28237
2011. 6. 29,82.46,82.94,81.26,81.46,39143
2011. 6. 30,81.42,82.2,80.27,81.43,49320
2011. 7. 1,82.2,82.3,81.14,81.45,20443
2011. 7. 5,81.71,82.2,81.04,81.14,86171
2011. 7. 6,81.66,82.2,81.31,81.82,36741
2011. 7. 7,81.2,81.9,81.14,81.71,3948
2011. 7. 8,83,83.77,82.69,83.64,21767
2011. 7. 11,84.33,85.15,84,84.91,36188
2011. 7. 12,86.25,86.25,84.78,85.29,80674
2011. 7. 13,84.83,86.16,84.06,86.15,21877
2011. 7. 14,85.07,85.39,84.03,84.2,9301
2011. 7. 15,82.58,83.86,82.58,83.62,6096
2011. 7. 18,83.6,83.85,82.5,82.57,12844
2011. 7. 19,82.53,85.01,82.24,84.99,6968
2011. 7. 20,85,85,83.48,84.17,8674
2011. 7. 21,82.82,83.22,82,82.71,19284
2011. 7. 22,83.3,83.69,82.97,83.54,16796
2011. 7. 25,82.16,82.7,81.97,82.4,5964
2011. 7. 26,82.61,83.28,82.61,82.92,16456
2011. 7. 27,82.86,83.23,82.49,83.16,29505
2011. 7. 28,83.55,84.08,83.3,84.01,11209
2011. 7. 29,84.85,86.86,84.69,86.31,28400
2011. 8. 1,85.85,88.39,85.85,87.64,18321
2011. 8. 2,88.52,92.05,88.22,91.99,43214
2011. 8. 3,92.43,95.48,92.29,93,68077
2011. 8. 4,93.92,98,93.6,97.81,94919
2011. 8. 5,95.67,97.8,93.69,93.9,56885
2011. 8. 8,94.51,98.17,94.33,98.03,72882
2011. 8. 9,97.8,101.34,95.07,98.02,66067
2011. 8. 10,101,102.37,100,102.28,55367
2011. 8. 11,101.12,101.12,93.77,93.95,47027
2011. 8. 12,95.46,97.05,94.78,96.92,25665
2011. 8. 15,96.8,96.8,95.2,95.37,9887
2011. 8. 16,96.42,99.2,95.96,98.27,18371
2011. 8. 17,98.51,101.34,97.8,101.04,31480
2011. 8. 18,104.4,107.38,103.69,104.91,46917
2011. 8. 19,105.75,106.95,105.29,106.39,64587
2011. 8. 22,105.62,111,105.47,106.15,47929
