Date,Open,High,Low,Close,Volume
2016. 10. 28,92.81,93.06,92.51,92.56,157156
2016. 10. 31,92.77,93.05,92.55,93,101182
2016. 11. 1,92.39,92.65,92.16,92.5,109980
2016. 11. 2,92.62,92.75,92.42,92.51,79529
2016. 11. 3,92.3,92.46,92.03,92.12,63490
2016. 11. 4,92.4,92.77,92.35,92.57,82558
2016. 11. 7,92.38,92.77,92.1,92.63,969096
2016. 11. 8,92.79,92.98,92.08,92.35,103510
2016. 11. 9,91.21,91.32,89.68,89.79,283164
2016. 11. 10,89.91,90.7,89.68,90.04,382703
2016. 11. 11,89.68,89.94,88.77,88.85,141331
2016. 11. 14,88.4,88.71,88.17,88.25,369767
2016. 11. 15,88.64,89.21,88.53,88.97,324908
2016. 11. 16,89.15,89.34,88.9,89.33,279581
2016. 11. 17,89.1,89.15,88.31,88.41,177710
2016. 11. 18,88.34,88.65,87.75,87.9,123422
2016. 11. 21,88.08,88.28,88,88.09,136768
2016. 11. 22,88.39,88.41,88.06,88.24,202831
2016. 11. 23,87.82,88.25,87.28,88.18,227850
2016. 11. 25,88.36,88.38,88.01,88.13,26687
2016. 11. 28,88.49,88.63,88.17,88.55,88627
2016. 11. 29,88.54,88.89,88.37,88.88,60524
2016. 11. 30,87.92,88.29,87.6,88.15,133594
2016. 12. 1,87,87.43,86.6,87.07,360641
2016. 12. 2,87.5,87.99,87.43,87.62,153189
2016. 12. 5,87.57,88.43,87.28,87.96,348621
2016. 12. 6,88.07,88.25,87.85,87.96,232962
2016. 12. 7,88.23,88.82,88.12,88.69,528036
2016. 12. 8,88.25,88.25,87.87,87.98,158196
2016. 12. 9,87.8,87.97,87.25,87.37,184434
2016. 12. 12,87.23,87.82,87,87.63,2171510
2016. 12. 13,88.1,88.23,87.65,88.14,1061319
2016. 12. 14,88.3,88.6,87.42,87.48,173284
2016. 12. 15,87.76,88.18,87.49,87.7,235116
2016. 12. 16,87.7,88.09,87.49,87.56,154767
2016. 12. 19,87.97,88.54,87.97,88.34,277202
2016. 12. 20,88.07,88.2,87.78,88.13,399272
2016. 12. 21,88.33,88.62,88.13,88.58,121055
2016. 12. 22,88.01,88.3,87.89,88.27,110416
2016. 12. 23,88.43,88.58,88.28,88.34,87273
2016. 12. 27,88.1,88.23,88.02,88.17,160050
2016. 12. 28,88.31,88.93,88.23,88.81,158565
2016. 12. 29,89.03,89.17,88.81,89.02,171999
2016. 12. 30,88.94,89.41,88.94,89.35,114337
2017. 1. 3,88.51,89.67,88.51,89.53,156711
2017. 1. 4,89.42,89.71,89.14,89.69,3699881
2017. 1. 5,90.1,90.75,89.81,90.71,219335
2017. 1. 6,90.31,90.5,89.93,90.08,347725
2017. 1. 9,90.47,90.65,90.2,90.39,152392
2017. 1. 10,90.35,90.48,90.25,90.44,59188
2017. 1. 11,90.5,90.8,90.21,90.46,152548
2017. 1. 12,90.98,90.98,90.21,90.32,115535
2017. 1. 13,90.1,90.33,89.83,90.21,118056
2017. 1. 17,90.88,90.92,90.46,90.61,157553
2017. 1. 18,90.35,90.43,89.86,89.91,153395
2017. 1. 19,89.67,89.76,89.25,89.5,128189
2017. 1. 20,89.43,89.65,89.13,89.49,73582
2017. 1. 23,89.65,90.21,89.51,89.95,172778
2017. 1. 24,89.66,89.89,89.49,89.74,128771
2017. 1. 25,89.24,89.51,89.01,89.12,199665
2017. 1. 26,89.01,89.38,88.95,89.35,447948
2017. 1. 27,89.51,89.6,89.34,89.51,108377
2017. 1. 30,89.35,89.45,89.1,89.17,104474
2017. 1. 31,89.17,89.75,89.1,89.48,200957
2017. 2. 1,88.88,89.1,88.63,88.74,261764
2017. 2. 2,89.1,89.35,88.66,88.7,154918
2017. 2. 3,89.03,89.25,88.61,88.83,176368
2017. 2. 6,89.36,89.57,89.03,89.36,124040
2017. 2. 7,89.41,89.84,89.26,89.61,150512
2017. 2. 8,89.99,90.28,89.92,90.19,186829
2017. 2. 9,89.76,90.06,89.52,89.63,232278
2017. 2. 10,89.35,89.83,89.26,89.74,232300
2017. 2. 13,89.61,89.69,89.41,89.6,110435
2017. 2. 14,89.65,89.65,88.83,89.35,211314
2017. 2. 15,89,89.34,88.93,89.18,102853
2017. 2. 16,89.2,89.8,89.2,89.54,73325
2017. 2. 17,90.02,90.1,89.7,89.88,75014
2017. 2. 21,89.62,90.12,89.6,89.9,145833
2017. 2. 22,90.21,90.21,89.62,89.95,86127
